order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
ME88,ME,0.0,甲醇主力连续,0.06,2015-05-15,Future,ME1505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,2015-05-15,null,,
ME888,ME,0.0,甲醇主力连续价差平滑,0.06,2015-05-15,Future,ME1505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,2015-05-15,null,,
ME889,ME,0.0,甲醇主力连续价差平滑（后复权）,0.06,2015-05-15,Future,ME1505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,2015-05-15,null,,
ME88A2,ME,0.0,甲醇主力连续价差平滑（后复权）次主力连续,0.06,0000-00-00,Future,ME1504,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,null,,
ME99,ME,0.0,甲醇指数连续,0.06,2015-05-15,Future,ME9,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,2015-05-15,null,,
NI88,NI,0.0,ni主力连续,0.12,0000-00-00,Future,NI2505,SHFE,Commodity,1.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
NI888,NI,0.0,ni主力连续价差平滑,0.12,0000-00-00,Future,NI2505,SHFE,Commodity,1.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
NI889,NI,0.0,ni主力连续价差平滑（后复权）,0.12,0000-00-00,Future,NI2505,SHFE,Commodity,1.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
NI88A2,NI,0.0,ni次主力连续,0.12,0000-00-00,Future,NI2506,SHFE,Commodity,1.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
NI99,NI,0.0,ni指数连续,0.12,0000-00-00,Future,ni2205,SHFE,Commodity,1.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
NR88,NR,0.0,nr主力连续,0.1,0000-00-00,Future,NR2506,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
NR888,NR,0.0,nr主力连续价差平滑,0.1,0000-00-00,Future,NR2506,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
NR889,NR,0.0,nr主力连续价差平滑（后复权）,0.1,0000-00-00,Future,NR2506,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
NR88A2,NR,0.0,nr次主力连续,0.1,0000-00-00,Future,NR2507,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
NR99,NR,0.0,nr指数连续,0.1,0000-00-00,Future,nr2205,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
OI1501,OI,0.0,菜籽油1501,0.05,2015-01-16,Future,OI501,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,油脂,2015-01-16,null,2015-01-19,2015-01-20
OI1503,OI,0.0,菜籽油1503,0.05,2015-03-13,Future,OI503,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,油脂,2015-03-13,null,2015-03-16,2015-03-17
OI1505,OI,0.0,菜籽油1505,0.05,2015-05-15,Future,OI505,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,油脂,2015-05-15,null,2015-05-18,2015-05-19
OI1507,OI,0.0,菜籽油1507,0.05,2015-07-14,Future,OI507,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,油脂,2015-07-14,null,2015-07-15,2015-07-16
OI1509,OI,0.0,菜籽油1509,0.05,2015-09-16,Future,OI509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,油脂,2015-09-16,null,2015-09-17,2015-09-18
OI1511,OI,0.0,菜籽油1511,0.05,2015-11-13,Future,OI511,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,油脂,2015-11-13,null,2015-11-16,2015-11-17
OI88,OI,0.0,OI主力连续,0.09,0000-00-00,Future,OI2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
OI888,OI,0.0,OI主力连续价差平滑,0.09,0000-00-00,Future,OI2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
OI889,OI,0.0,OI主力连续价差平滑（后复权）,0.09,0000-00-00,Future,OI2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
OI88A2,OI,0.0,OI次主力连续,0.09,0000-00-00,Future,OI2601,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
OI99,OI,0.0,OI指数连续,0.09,0000-00-00,Future,OI205,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
P1501,P,0.0,棕榈油1501,0.05,2015-01-16,Future,p1501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,油脂,2015-01-16,null,2015-01-19,2015-01-21
P1502,P,0.0,棕榈油1502,0.05,2015-02-13,Future,p1502,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,油脂,2015-02-13,null,2015-02-16,2015-02-25
P1503,P,0.0,棕榈油1503,0.05,2015-03-13,Future,p1503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,油脂,2015-03-13,null,2015-03-16,2015-03-18
P1504,P,0.0,棕榈油1504,0.05,2015-04-15,Future,p1504,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,油脂,2015-04-15,null,2015-04-16,2015-04-20
P1505,P,0.0,棕榈油1505,0.05,2015-05-15,Future,p1505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,油脂,2015-05-15,null,2015-05-18,2015-05-20
P1506,P,0.0,棕榈油1506,0.05,2015-06-12,Future,p1506,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,油脂,2015-06-12,null,2015-06-15,2015-06-17
P1507,P,0.0,棕榈油1507,0.05,2015-07-14,Future,p1507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,油脂,2015-07-14,null,2015-07-15,2015-07-17
P1508,P,0.0,棕榈油1508,0.05,2015-08-14,Future,p1508,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,油脂,2015-08-14,null,2015-08-17,2015-08-19
P1509,P,0.0,棕榈油1509,0.05,2015-09-16,Future,p1509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,油脂,2015-09-16,null,2015-09-17,2015-09-21
P1510,P,0.0,棕榈油1510,0.05,2015-10-21,Future,p1510,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,油脂,2015-10-21,null,2015-10-22,2015-10-26
P1511,P,0.0,棕榈油1511,0.05,2015-11-13,Future,p1511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,油脂,2015-11-13,null,2015-11-16,2015-11-18
P1512,P,0.0,棕榈油1512,0.05,2015-12-14,Future,p1512,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,油脂,2015-12-14,null,2015-12-15,2015-12-17
P88,P,0.0,棕榈油主力连续,0.08,0000-00-00,Future,P2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
P888,P,0.0,棕榈油主力连续价差平滑,0.08,0000-00-00,Future,P2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
P889,P,0.0,棕榈油主力连续价差平滑（后复权）,0.08,0000-00-00,Future,P2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
P88A2,P,0.0,棕榈油次主力连续,0.08,0000-00-00,Future,P2601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
P99,P,0.0,棕榈油指数连续,0.08,0000-00-00,Future,p2208,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
PB1501,PB,0.0,铅1501,0.05,2015-01-15,Future,pb1501,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,有色,2015-01-15,null,2015-01-16,2015-01-22
PB1502,PB,0.0,铅1502,0.05,2015-02-10,Future,pb1502,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-18,有色,2015-02-10,null,2015-02-11,2015-02-17
PB1503,PB,0.0,铅1503,0.05,2015-03-16,Future,pb1503,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-18,有色,2015-03-16,null,2015-03-17,2015-03-23
PB1504,PB,0.0,铅1504,0.05,2015-04-15,Future,pb1504,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,有色,2015-04-15,null,2015-04-16,2015-04-22
PB1505,PB,0.0,铅1505,0.05,2015-05-15,Future,pb1505,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,有色,2015-05-15,null,2015-05-18,2015-05-22
PB1506,PB,0.0,铅1506,0.05,2015-06-15,Future,pb1506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,有色,2015-06-15,null,2015-06-16,2015-06-23
PB1507,PB,0.0,铅1507,0.05,2015-07-15,Future,pb1507,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,有色,2015-07-15,null,2015-07-16,2015-07-22
PB1508,PB,0.0,铅1508,0.05,2015-08-17,Future,pb1508,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,有色,2015-08-17,null,2015-08-18,2015-08-24
PB1509,PB,0.0,铅1509,0.05,2015-09-15,Future,pb1509,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,有色,2015-09-15,null,2015-09-16,2015-09-22
PB1510,PB,0.0,铅1510,0.05,2015-10-15,Future,pb1510,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,有色,2015-10-15,null,2015-10-16,2015-10-22
PB1511,PB,0.0,铅1511,0.05,2015-11-16,Future,pb1511,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,有色,2015-11-16,null,2015-11-17,2015-11-23
PB1512,PB,0.0,铅1512,0.05,2015-12-15,Future,pb1512,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-16,有色,2015-12-15,null,2015-12-16,2015-12-22
PB88,PB,0.0,pb主力连续,0.09,0000-00-00,Future,PB2505,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
PB888,PB,0.0,pb主力连续价差平滑,0.09,0000-00-00,Future,PB2505,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
PB889,PB,0.0,pb主力连续价差平滑（后复权）,0.09,0000-00-00,Future,PB2505,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
PB88A2,PB,0.0,pb次主力连续,0.09,0000-00-00,Future,PB2506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
PB99,PB,0.0,pb指数连续,0.09,0000-00-00,Future,pb2205,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
PF88,PF,0.0,PF主力连续,0.06999999999999999,0000-00-00,Future,PF2506,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PF888,PF,0.0,PF主力连续价差平滑,0.06999999999999999,0000-00-00,Future,PF2506,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PF889,PF,0.0,PF主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,PF2506,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PF88A2,PF,0.0,PF次主力连续,0.06999999999999999,0000-00-00,Future,PF2507,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PF99,PF,0.0,PF指数连续,0.06999999999999999,0000-00-00,Future,PF205,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PG88,PG,0.0,液化石油气主力连续,0.06999999999999999,0000-00-00,Future,PG2505,DCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
PG888,PG,0.0,液化石油气主力连续价差平滑,0.06999999999999999,0000-00-00,Future,PG2505,DCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
PG889,PG,0.0,液化石油气主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,PG2505,DCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
PG88A2,PG,0.0,液化石油气次主力连续,0.06999999999999999,0000-00-00,Future,PG2507,DCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
PG99,PG,0.0,液化石油气指数连续,0.06999999999999999,0000-00-00,Future,pg2206,DCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
PK88,PK,0.0,PK主力连续,0.08,0000-00-00,Future,PK2505,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
PK888,PK,0.0,PK主力连续价差平滑,0.08,0000-00-00,Future,PK2505,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
PK889,PK,0.0,PK主力连续价差平滑（后复权）,0.08,0000-00-00,Future,PK2505,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
PK88A2,PK,0.0,PK次主力连续,0.08,0000-00-00,Future,PK2510,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
PK99,PK,0.0,PK指数连续,0.08,0000-00-00,Future,PK204,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
PM1501,PM,0.0,普麦1501,0.05,2015-01-16,Future,PM501,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,谷物,2015-01-16,null,2015-01-19,2015-01-20
PM1503,PM,0.0,普麦1503,0.05,2015-03-13,Future,PM503,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,谷物,2015-03-13,null,2015-03-16,2015-03-17
PM1505,PM,0.0,普麦1505,0.05,2015-05-15,Future,PM505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,谷物,2015-05-15,null,2015-05-18,2015-05-19
PM1507,PM,0.0,普麦1507,0.05,2015-07-14,Future,PM507,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,谷物,2015-07-14,null,2015-07-15,2015-07-16
PM1509,PM,0.0,普麦1509,0.05,2015-09-16,Future,PM509,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,谷物,2015-09-16,null,2015-09-17,2015-09-18
PM1511,PM,0.0,普麦1511,0.05,2015-11-13,Future,PM511,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,谷物,2015-11-13,null,2015-11-16,2015-11-17
PM88,PM,0.0,PM主力连续,0.15,0000-00-00,Future,PM2505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
PM888,PM,0.0,PM主力连续价差平滑,0.15,0000-00-00,Future,PM2505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
PM889,PM,0.0,PM主力连续价差平滑（后复权）,0.15,0000-00-00,Future,PM2505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
PM88A2,PM,0.0,PM次主力连续,0.15,0000-00-00,Future,PM2507,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
PM99,PM,0.0,PM指数连续,0.15,0000-00-00,Future,PM205,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
PP1501,PP,0.0,聚丙烯1501,0.05,2015-01-16,Future,pp1501,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-28,化工,2015-01-16,null,2015-01-19,2015-01-21
PP1502,PP,0.0,聚丙烯1502,0.05,2015-02-13,Future,pp1502,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-28,化工,2015-02-13,null,2015-02-16,2015-02-25
PP1503,PP,0.0,聚丙烯1503,0.05,2015-03-13,Future,pp1503,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,化工,2015-03-13,null,2015-03-16,2015-03-18
PP1504,PP,0.0,聚丙烯1504,0.05,2015-04-15,Future,pp1504,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,化工,2015-04-15,null,2015-04-16,2015-04-20
PP1505,PP,0.0,聚丙烯1505,0.05,2015-05-15,Future,pp1505,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,化工,2015-05-15,null,2015-05-18,2015-05-20
PP1506,PP,0.0,聚丙烯1506,0.05,2015-06-12,Future,pp1506,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,化工,2015-06-12,null,2015-06-15,2015-06-17
PP1507,PP,0.0,聚丙烯1507,0.05,2015-07-14,Future,pp1507,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,化工,2015-07-14,null,2015-07-15,2015-07-17
PP1508,PP,0.0,聚丙烯1508,0.05,2015-08-14,Future,pp1508,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,化工,2015-08-14,null,2015-08-17,2015-08-19
PP1509,PP,0.0,聚丙烯1509,0.05,2015-09-16,Future,pp1509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,化工,2015-09-16,null,2015-09-17,2015-09-21
PP1510,PP,0.0,聚丙烯1510,0.05,2015-10-21,Future,pp1510,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,化工,2015-10-21,null,2015-10-22,2015-10-26
PP1511,PP,0.0,聚丙烯1511,0.05,2015-11-13,Future,pp1511,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,化工,2015-11-13,null,2015-11-16,2015-11-18
PP1512,PP,0.0,聚丙烯1512,0.06,2015-12-14,Future,pp1512,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,化工,2015-12-14,null,2015-12-15,2015-12-17
PP88,PP,0.0,聚丙烯主力连续,0.06999999999999999,0000-00-00,Future,PP2509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PP888,PP,0.0,聚丙烯主力连续价差平滑,0.06999999999999999,0000-00-00,Future,PP2509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PP889,PP,0.0,聚丙烯主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,PP2509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PP88A2,PP,0.0,聚丙烯次主力连续,0.06999999999999999,0000-00-00,Future,PP2601,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PP99,PP,0.0,聚丙烯指数连续,0.06999999999999999,0000-00-00,Future,pp2205,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PR88,PR,0.0,PR主力连续,0.06999999999999999,0000-00-00,Future,PR2506,CZCE,Commodity,15.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PR888,PR,0.0,PR主力连续价差平滑,0.06999999999999999,0000-00-00,Future,PR2506,CZCE,Commodity,15.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PR889,PR,0.0,PR主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,PR2506,CZCE,Commodity,15.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PR88A2,PR,0.0,PR次主力连续,0.06999999999999999,0000-00-00,Future,PR2507,CZCE,Commodity,15.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PR99,PR,0.0,PR指数连续,0.06999999999999999,0000-00-00,Future,,CZCE,Commodity,15.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PS88,PS,0.0,多晶硅主力连续,0.09,0000-00-00,Future,PS2506,GFEX,Commodity,3.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PS888,PS,0.0,多晶硅主力连续价差平滑,0.09,0000-00-00,Future,PS2506,GFEX,Commodity,3.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PS889,PS,0.0,多晶硅主力连续价差平滑（后复权）,0.09,0000-00-00,Future,PS2506,GFEX,Commodity,3.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PS88A2,PS,0.0,多晶硅次主力连续,0.09,0000-00-00,Future,PS2512,GFEX,Commodity,3.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PS99,PS,0.0,多晶硅指数连续,0.09,0000-00-00,Future,,GFEX,Commodity,3.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
PX88,PX,0.0,PX主力连续,0.08,0000-00-00,Future,PX2509,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
